,user,text,gender,clean_text,length
41,justinbieber,Limited number of #StuckwithU CDs signed by me and @arianagrande for 24 hours starting now. All proceeds to @1strcf… https://t.co/YsoaZ2Albu,0,Limited number #StuckwithU signed hours starting proceeds,140
42,justinbieber,You asked and all for a great cause. Me and  @ArianaGrande will sign a limited number of #STUCKWITHU CDS ONLY FOR 2… https://t.co/rpM6Teord0,0,asked great cause will sign limited number #STUCKWITHU ONLY,140
43,justinbieber,Amazing! All for @1strcf . Thank you @amazonmusic . #STUCKWITHU @ArianaGrande https://t.co/v8ypLUDan8,0,Amazing Thank #STUCKWITHU,101
44,justinbieber,grateful @arianagrande for this moment. Love that we are using music to give back. #stuckwithu is benefiting… https://t.co/m74dyiyk6i,0,grateful this moment Love that using music give back #stuckwithu benefiting,133
45,justinbieber,@SB_Projects @1strcf Ok ok. Gonna sign random bundles,0,Gonna sign random bundles,53
46,justinbieber,https://t.co/ftsGZR2b20 u know what to do . All for @1strcf,0,,59
47,justinbieber,https://t.co/UAUqHIZAde proud of this,0,,37
48,justinbieber,"#StuckwithU merch bundles 
https://t.co/YS5pmiEtOa https://t.co/lfj4CdaGDy",0,#StuckwithU merch bundles,74
49,justinbieber,Today is going to be a great day,0,Today going great,32
50,justinbieber,I’m in too. @1strcf https://t.co/D6ikYr6cuD,0,,43
51,justinbieber,It’s out! Thanks for sending in all the #stuckwithumom videos. Thousands of you did. Really special. Made this for… https://t.co/sG5mXV6HVa,0,Thanks sending #stuckwithumom videos Thousands Really special Made this,139
52,justinbieber,@BIZZLESBLESSING @ArianaGrande @AlfredoFlores 15 minutes,0,minutes,56
53,justinbieber,#stuckwithumom 10 am tomorrow. All the moms and one special dad. Thanks,0,#stuckwithumom tomorrow moms special Thanks,71
54,justinbieber,Hope everyone had the best Mother’s Day . Thank you for sending in all your #stuckwithumom videos. Me and the team… https://t.co/iJ9wAxJHLM,0,Hope everyone best Mother Thank sending your #stuckwithumom videos team,139
55,justinbieber,https://t.co/UAUqHJhb4M,0,,23
56,justinbieber,Stuck with U - Single —-&gt; https://t.co/bHzAISTkBP,0,Stuck with Single,52
57,justinbieber,Happy Mother’s Day @pattiemallette !! ❤️,0,Happy Mother,40
58,justinbieber,Please send @AlfredoFlores your #stuckwithuMom videos. Happy Mother’s Day :),0,Please send your #stuckwithuMom videos Happy Mother,76
59,justinbieber,Love this. A fan sent us this . Some of our favorite movies in here. Love this and wanted to load it up for you to… https://t.co/rMDFaLkdvS,0,Love this sent this Some favorite movies here Love this wanted load,139
60,justinbieber,All the love has been amazing. Working on something. Keep them coming. #stuckwithuvideo . Not too late :) thanks,0,love been amazing Working something Keep them coming #stuckwithuvideo late thanks,112
61,justinbieber,Just fixed the edit on the video. Can you tell what we added? #STUCKWITHU https://t.co/EhEXCMWpIt,0,Just fixed edit video tell what added #STUCKWITHU,97
62,justinbieber,Reaction has been amazing. Thank you. #STUCKWITHU https://t.co/NKmq9TR7hj,0,Reaction been amazing Thank #STUCKWITHU,73
63,justinbieber,#STUCKWITHU OUT NOW @ArianaGrande —-&gt; https://t.co/pJCba9idnN,0,#STUCKWITHU,64
64,justinbieber,https://t.co/UAUqHJhb4M #stuckwithu,0,,35
65,justinbieber,Here we go. #STUCKWITHU,0,Here #STUCKWITHU,23
66,justinbieber,Here we go. One hour. Excited to be singing with you @ArianaGrande https://t.co/x00u6r8Uhw,0,Here hour Excited singing with,90
67,justinbieber,😁 https://t.co/yHIQuf9Dbs,0,,25
68,justinbieber,3 hours to go. @YouTube watch page is live now. #stuckwithu https://t.co/UAUqHJhb4M https://t.co/L0gsXlG8pO,0,hours watch page live #stuckwithu,107
69,justinbieber,Tonight. #stuckwithu . He ain’t going nowhere 🤪 https://t.co/Ld5GskdHtg,0,Tonight #stuckwithu going nowhere,71
70,justinbieber,Love this https://t.co/6YjlThIKcl,0,Love this,33
71,justinbieber,https://t.co/i6mAwwliu5,0,,23
72,justinbieber,12 hours to go. #stuckwithu and #stuckwithuvideo out tonight at midnight. Proceeds to a great cause. Thanks.… https://t.co/6lyxXOZVe7,0,hours #stuckwithu #stuckwithuvideo tonight midnight Proceeds great cause Thanks,133
73,justinbieber,In 24 hours. #stuckwithu #Stuckwithumusicvideo @ArianaGrande,0,hours #stuckwithu #Stuckwithumusicvideo,60
74,justinbieber,2 days until #stuckwithu @ArianaGrande https://t.co/ka2dxqMrDz,0,days until #stuckwithu,62
75,justinbieber,Hey everyone my #Allinchallenge auction is about to expire. Who am I coming to see? https://t.co/HY37k0vImu,0,everyone #Allinchallenge auction about expire coming,107
76,justinbieber,3 days #stuckwithu https://t.co/xZDboCAc1M,0,days #stuckwithu,42
77,justinbieber,4 days until #stuckwithu @ArianaGrande https://t.co/5hRUyQvwD6,0,days until #stuckwithu,62
78,justinbieber,Sharing our quarantine with you guys. #TheBiebersonWatch ep 1 on my Facebook https://t.co/9CjVxWKiEZ https://t.co/nYJSLWOYrY,0,Sharing quarantine with guys #TheBiebersonWatch Facebook,124
79,justinbieber,5 days #stuckwithu @ArianaGrande https://t.co/3J5JRRo03X,0,days #stuckwithu,56
80,justinbieber,https://t.co/iHMrFv3R6O,0,,23
81,justinbieber,"#StuckwithU #StuckwithUVideo  
https://t.co/pFygJX5t5q https://t.co/266VeFOnG5",0,#StuckwithU #StuckwithUVideo,78
82,justinbieber,Check back later today for the instrumental so you can be a part of this,0,Check back later today instrumental part this,72
83,justinbieber,Working with our family at @sb_projects and @UMG proceeds from the sales and streams of #StuckwithU will fund grant… https://t.co/glpj1tNVKr,0,Working with family proceeds from sales streams #StuckwithU will fund grant,140
84,justinbieber,Here is the announcement. Very excited because we have finally done it. And it’s really good. I’m releasing a new s… https://t.co/P3vcadC1O7,0,Here announcement Very excited because have finally done really good releasing,140
85,justinbieber,Special announcement tomorrow at 10 am pst ...,0,Special announcement tomorrow,46
86,justinbieber,It already is https://t.co/2nLHYUhGyH,0,already,37
87,justinbieber,@ghostingbieber Forever,0,Forever,23
88,justinbieber,Just amazing. So grateful. Thank you so much. Love #mybeliebers . #BieberVirtualConcert,0,Just amazing grateful Thank much Love #mybeliebers #BieberVirtualConcert,87
89,justinbieber,@bieberxnct Hi,0,,14
90,justinbieber,@AMBIEBERGIRL I am,0,,18
91,justinbieber,Everything is gonna be alright  #BieberVirtualConcert thank you,0,Everything gonna alright #BieberVirtualConcert thank,63
92,justinbieber,@skinnyjustiin Yes I am,0,,23
93,justinbieber,@bealrightselena A lot of memories right now. Across the ocean across the sea :),0,memories right Across ocean across,80
94,justinbieber,@drewswildflower 🤝,0,,18
95,justinbieber,@Changeskdrauhl Me too,0,,22
96,justinbieber,@heyTasyaAprilia Sorry I took so long,0,Sorry took long,37
97,justinbieber,@chanreJB We will be back,0,will back,25
98,justinbieber,@anaaaaaa06 Very much so. Thank you. Love you all,0,Very much Thank Love,49
99,justinbieber,@itsvalennnn Yep,0,,16
100,justinbieber,@estherwuff They always do,0,They always,26
101,justinbieber,@popcreave Love it,0,Love,18
102,justinbieber,@AlfredoFlores @Quincy I see you guys,0,guys,37
103,justinbieber,@bieberscIarke Yes,0,,18
104,justinbieber,@http_sizzler02 Me too. #beliebers,0,#beliebers,34
105,justinbieber,@honeyphases Accepted,0,Accepted,21
106,justinbieber,@deeii6b You made it,0,made,20
107,justinbieber,@perfebieber I hear you,0,hear,23
108,justinbieber,@smolhaiz Yep,0,,13
109,justinbieber,@habitualtpwk Me. Followed,0,Followed,26
110,justinbieber,@Habitaul Yep,0,,13
111,justinbieber,@biebxintention Wow,0,,19
112,justinbieber,@KennyHamilton Lol,0,,18
113,justinbieber,Sorry I’m late to the party. Thanks for the heads up @AlfredoFlores . You are all amazing. Thanks so much.… https://t.co/H59ruqPNml,0,Sorry late party Thanks heads amazing Thanks much,131
114,justinbieber,As long as you la la la la love me. #BIEBER2020VirtualConcert 😏,0,long love #BIEBER VirtualConcert,63
115,justinbieber,I’m excited,0,excited,11
116,justinbieber,I’ve accepted the #ALLINCHALLENGE. Help us feed the hungry during this challenging time. Go to… https://t.co/uf6l2Y5trq,0,accepted #ALLINCHALLENGE Help feed hungry during this challenging time,119
117,justinbieber,About to watch #DAVEFXX . I’m on it,0,About watch #DAVEFXX,35
118,justinbieber,Can u? #intentionschallenge https://t.co/8bx06AUtd6,0,#intentionschallenge,51
119,justinbieber,#intentionschallenge https://t.co/g3oretEr5h,0,#intentionschallenge,44
120,justinbieber,Tonight I’m throwing a house party on @DaveOnFXX https://t.co/plxDc1S1qp,0,Tonight throwing house party,72
121,justinbieber,I’ve accepted the #ALLINCHALLENGE. Help me feed the hungry during this challenging time. Go to… https://t.co/LtkEhmfTJG,0,accepted #ALLINCHALLENGE Help feed hungry during this challenging time,119
